Date|Adj_Close|Volume|Var%|Fechamento|score|neu_rob|neg_finbert|scored1|scored2|scored3|scored4|neu_robd1|neu_robd2|neu_robd3|neu_robd4|neg_finbertd1|neg_finbertd2|neg_finbertd3|neg_finbertd4
2020-06-15|13.800445556640625|99931000|0.30606439102969385|1|17|0.26812058687210083|0.0|3.0|169.0|3.0|166.0|0.5839993357658386|0.6230323314666748|0.11437251418828964|0.5187080502510071|0.0|0.0|0.0|0.0
2021-05-10|17.02175521850586|73804500|0.2334206999798767|1|7|0.3486972451210022|0.0|17.0|3.0|169.0|3.0|0.26812058687210083|0.5839993357658386|0.6230323314666748|0.11437251418828964|0.0|0.0|0.0|0.0
2020-01-02|20.466222763061523|37774500|0.20235677815475084|1|-5|0.0043339719995856285|0.0|7.0|17.0|3.0|169.0|0.3486972451210022|0.26812058687210083|0.5839993357658386|0.6230323314666748|0.0|0.0|0.0|0.0
2020-04-23|11.300057411193848|94759000|-0.4478679558013624|0|-17|0.5209307074546814|0.0|-5.0|7.0|17.0|3.0|0.0043339719995856285|0.3486972451210022|0.26812058687210083|0.5839993357658386|0.0|0.0|0.0|0.0
2020-06-22|13.967118263244627|45419000|0.236021885110848|1|4|0.14657805860042572|0.0|-17.0|-5.0|7.0|17.0|0.5209307074546814|0.0043339719995856285|0.3486972451210022|0.26812058687210083|0.0|0.0|0.0|0.0
2021-04-16|15.815760612487793|59567300|0.13235674778440054|1|-8|0.16568663716316223|0.0|4.0|-17.0|-5.0|7.0|0.14657805860042572|0.5209307074546814|0.0043339719995856285|0.3486972451210022|0.0|0.0|0.0|0.0
2020-12-23|18.63430976867676|49038900|0.17821141994040413|1|0|0.30830860137939453|0.0|-8.0|4.0|-17.0|-5.0|0.16568663716316223|0.14657805860042572|0.5209307074546814|0.0043339719995856285|0.0|0.0|0.0|0.0
2022-01-24|26.207338333129886|79117100|0.4064024188962967|1|241|0.058400701731443405|0.0|0.0|-8.0|4.0|-17.0|0.30830860137939453|0.16568663716316223|0.14657805860042572|0.5209307074546814|0.0|0.0|0.0|0.0
2022-02-09|26.207338333129886|50960500|0.0|1|6|0.3465195894241333|0.0|241.0|0.0|-8.0|4.0|0.058400701731443405|0.30830860137939453|0.16568663716316223|0.14657805860042572|0.0|0.0|0.0|0.0
2022-04-08|28.06112670898437|60772700|0.07073546929071517|1|50|0.036288585513830185|0.0|6.0|241.0|0.0|-8.0|0.3465195894241333|0.058400701731443405|0.30830860137939453|0.16568663716316223|0.0|0.0|0.0|0.0
2020-09-23|13.487372398376465|57106300|-0.5193574178880639|0|-9|0.5156986713409424|0.0|50.0|6.0|241.0|0.0|0.036288585513830185|0.3465195894241333|0.058400701731443405|0.30830860137939453|0.0|0.0|0.0|0.0
2020-07-07|14.820478439331055|46591300|0.09884104935925553|1|0|0.6213026642799377|0.0|-9.0|50.0|6.0|241.0|0.5156986713409424|0.036288585513830185|0.3465195894241333|0.058400701731443405|0.0|0.0|0.0|0.0
2021-09-13|19.152751922607425|63317900|0.2923167090057797|1|20|0.012355319224298|0.0|0.0|-9.0|50.0|6.0|0.6213026642799377|0.5156986713409424|0.036288585513830185|0.3465195894241333|0.0|0.0|0.0|0.0
2021-09-30|19.882936477661133|65744000|0.038124263187047314|1|-2|0.2099670171737671|0.0|20.0|0.0|-9.0|50.0|0.012355319224298|0.6213026642799377|0.5156986713409424|0.036288585513830185|0.0|0.0|0.0|0.0
2022-03-08|26.62566947937012|111633500|0.3391215884678089|1|174|0.38873401284217834|0.0|-2.0|20.0|0.0|-9.0|0.2099670171737671|0.012355319224298|0.6213026642799377|0.5156986713409424|0.0|0.0|0.0|0.0
2020-05-08|12.320396423339846|83232700|-0.5372737413087084|0|0|0.05633830279111862|0.0|174.0|-2.0|20.0|0.0|0.38873401284217834|0.2099670171737671|0.012355319224298|0.6213026642799377|0.0|0.0|0.0|0.0
2020-05-25|12.987086296081545|38033000|0.05411269652644602|1|0|0.13637182116508484|0.0|0.0|174.0|-2.0|20.0|0.05633830279111862|0.38873401284217834|0.2099670171737671|0.012355319224298|0.0|0.0|0.0|0.0
2020-08-12|15.654151916503904|67008500|0.20536289354041395|1|-24|0.07024643570184708|0.0|0.0|0.0|174.0|-2.0|0.13637182116508484|0.05633830279111862|0.38873401284217834|0.2099670171737671|0.0|0.0|0.0|0.0
2020-02-11|19.652904510498047|37518200|0.25544357914262505|1|4|0.5448896288871765|0.0|-24.0|0.0|0.0|174.0|0.07024643570184708|0.13637182116508484|0.05633830279111862|0.38873401284217834|0.0|0.0|0.0|0.0
2020-04-14|11.15308952331543|91017200|-0.4324966308487505|0|5|0.3884356617927551|0.0|4.0|-24.0|0.0|0.0|0.5448896288871765|0.07024643570184708|0.13637182116508484|0.05633830279111862|0.0|0.0|0.0|0.0
2020-09-16|14.48742389678955|50379500|0.2989606033829215|1|-27|0.18183349072933197|0.0|5.0|4.0|-24.0|0.0|0.3884356617927551|0.5448896288871765|0.07024643570184708|0.13637182116508484|0.0|0.0|0.0|0.0
2020-08-20|15.154125213623047|55251700|0.046019314516036136|1|-3|0.0046373093500733376|0.0|-27.0|5.0|4.0|-24.0|0.18183349072933197|0.3884356617927551|0.5448896288871765|0.07024643570184708|0.0|0.0|0.0|0.0
2020-09-09|15.154125213623047|42143500|0.0|1|-13|0.1693871170282364|0.0|-3.0|-27.0|5.0|4.0|0.0046373093500733376|0.18183349072933197|0.3884356617927551|0.5448896288871765|0.0|0.0|0.0|0.0
2021-07-12|19.109848022460934|53001200|0.2610327388137079|1|67|0.07271075993776321|0.0|-13.0|-3.0|-27.0|5.0|0.1693871170282364|0.0046373093500733376|0.18183349072933197|0.3884356617927551|0.0|0.0|0.0|0.0
2020-03-31|9.326462745666504|156116500|-0.511955158685482|0|0|0.008070336654782295|0.0|67.0|-13.0|-3.0|-27.0|0.07271075993776321|0.1693871170282364|0.0046373093500733376|0.18183349072933197|0.0|0.0|0.0|0.0
2020-07-03|14.653807640075685|24060000|0.5712074384132939|1|9|0.034148216247558594|0.0|0.0|67.0|-13.0|-3.0|0.008070336654782295|0.07271075993776321|0.1693871170282364|0.0046373093500733376|0.0|0.0|0.0|0.0
2022-06-27|27.979999542236328|90417700|0.9094013125787024|1|364|0.3739889860153198|0.0|9.0|0.0|67.0|-13.0|0.034148216247558594|0.008070336654782295|0.07271075993776321|0.1693871170282364|0.0|0.0|0.0|0.0
2022-05-02|26.90291786193848|72456200|-0.03849469971119823|0|2|0.2891843318939209|-0.9345266222953796|364.0|9.0|0.0|67.0|0.3739889860153198|0.034148216247558594|0.008070336654782295|0.07271075993776321|0.0|0.0|0.0|0.0
2022-03-23|26.28936195373535|52956100|-0.02280629600669326|0|0|0.10837766528129578|0.0|2.0|364.0|9.0|0.0|0.2891843318939209|0.3739889860153198|0.034148216247558594|0.008070336654782295|-0.9345266222953796|0.0|0.0|0.0
2022-05-25|32.049999237060554|69991900|0.21912427138638435|1|82|0.6098549962043762|0.0|0.0|2.0|364.0|9.0|0.10837766528129578|0.2891843318939209|0.3739889860153198|0.034148216247558594|0.0|-0.9345266222953796|0.0|0.0
2020-05-15|11.43370246887207|133733100|-0.6432542046475035|0|-13|0.1405104547739029|0.0|82.0|0.0|2.0|364.0|0.6098549962043762|0.10837766528129578|0.2891843318939209|0.3739889860153198|0.0|0.0|-0.9345266222953796|0.0
2020-05-11|12.100390434265135|65061500|0.0583090182036925|1|8|0.4249662458896637|0.0|-13.0|82.0|0.0|2.0|0.1405104547739029|0.6098549962043762|0.10837766528129578|0.2891843318939209|0.0|0.0|0.0|-0.9345266222953796
2020-08-27|14.76743984222412|35489800|0.220410194402207|1|-52|0.41849011182785034|-0.8828861117362976|8.0|-13.0|82.0|0.0|0.4249662458896637|0.1405104547739029|0.6098549962043762|0.10837766528129578|0.0|0.0|0.0|0.0
2020-09-17|14.76743984222412|60432200|0.0|1|3|0.022431770339608192|0.0|-52.0|8.0|-13.0|82.0|0.41849011182785034|0.4249662458896637|0.1405104547739029|0.6098549962043762|-0.8828861117362976|0.0|0.0|0.0
2021-05-11|17.331867218017578|73729900|0.17365416099147146|1|45|0.22168101370334625|0.0|3.0|-52.0|8.0|-13.0|0.022431770339608192|0.41849011182785034|0.4249662458896637|0.1405104547739029|0.0|-0.8828861117362976|0.0|0.0
2021-05-19|18.0210075378418|84700500|0.0397614585408208|1|16|0.04842107370495796|0.0|45.0|3.0|-52.0|8.0|0.22168101370334625|0.022431770339608192|0.41849011182785034|0.4249662458896637|0.0|0.0|-0.8828861117362976|0.0
2021-07-27|18.710147857666016|51901800|0.038240942876091255|1|20|0.6562155485153198|0.0|16.0|45.0|3.0|-52.0|0.04842107370495796|0.22168101370334625|0.022431770339608192|0.41849011182785034|0.0|0.0|0.0|-0.8828861117362976
2021-10-29|19.824522018432614|157340000|0.059559879977646224|1|12|0.07473720610141754|0.0|20.0|16.0|45.0|3.0|0.6562155485153198|0.04842107370495796|0.22168101370334625|0.022431770339608192|0.0|0.0|0.0|0.0
2021-01-13|19.434349060058594|93826600|-0.019681329921157453|0|1|0.0534387044608593|-0.9999384880065918|12.0|20.0|16.0|45.0|0.07473720610141754|0.6562155485153198|0.04842107370495796|0.22168101370334625|0.0|0.0|0.0|0.0
2022-03-25|26.494428634643555|51780100|0.3632784176494397|1|247|0.10010337084531784|0.0|1.0|12.0|20.0|16.0|0.0534387044608593|0.07473720610141754|0.6562155485153198|0.04842107370495796|-0.9999384880065918|0.0|0.0|0.0
2022-03-29|26.494428634643555|93809000|0.0|1|5|0.6311113834381104|0.0|247.0|1.0|12.0|20.0|0.10010337084531784|0.0534387044608593|0.07473720610141754|0.6562155485153198|0.0|-0.9999384880065918|0.0|0.0
2020-04-07|10.933094024658203|140498900|-0.5873436572109232|0|0|0.037411581724882126|0.0|5.0|247.0|1.0|12.0|0.6311113834381104|0.10010337084531784|0.0534387044608593|0.07473720610141754|0.0|0.0|-0.9999384880065918|0.0
2020-05-14|11.600374221801758|119653200|0.06103306123944319|1|18|0.012285565957427025|0.0|0.0|5.0|247.0|1.0|0.037411581724882126|0.6311113834381104|0.10010337084531784|0.0534387044608593|0.0|0.0|0.0|-0.9999384880065918
2020-09-24|13.600711822509766|76310000|0.1724373336981293|1|-64|0.11265739053487778|0.0|18.0|0.0|5.0|247.0|0.012285565957427025|0.037411581724882126|0.6311113834381104|0.10010337084531784|0.0|0.0|0.0|0.0
2020-06-10|14.267126083374025|102551100|0.0|1|1|0.056938111782073975|0.0|-64.0|18.0|0.0|5.0|0.11265739053487778|0.012285565957427025|0.037411581724882126|0.6311113834381104|0.0|0.0|0.0|0.0
2021-02-24|16.267518997192386|155246400|0.14020994152070232|1|-46|0.0079118050634861|0.0|1.0|-64.0|18.0|0.0|0.056938111782073975|0.11265739053487778|0.012285565957427025|0.037411581724882126|0.0|0.0|0.0|0.0
2022-02-17|26.90455818176269|43255200|0.472800400605837|1|241|0.34607622027397156|0.0|-46.0|1.0|-64.0|18.0|0.0079118050634861|0.056938111782073975|0.11265739053487778|0.012285565957427025|0.0|0.0|0.0|0.0
2020-11-03|13.100685119628904|66292400|-0.5130681934591578|0|-4|0.5392910242080688|0.0|241.0|-46.0|1.0|-64.0|0.34607622027397156|0.0079118050634861|0.056938111782073975|0.11265739053487778|0.0|0.0|0.0|0.0
2020-06-23|14.433797836303713|78950900|0.10175900760162436|1|0|0.05093216523528099|0.0|-4.0|241.0|-46.0|1.0|0.5392910242080688|0.34607622027397156|0.0079118050634861|0.056938111782073975|0.0|0.0|0.0|0.0
2020-09-18|14.434086799621582|64243500|2.001990890754257e-05|1|-34|0.20164509117603302|0.0|0.0|-4.0|241.0|-46.0|0.05093216523528099|0.5392910242080688|0.34607622027397156|0.0079118050634861|0.0|0.0|0.0|0.0
2020-07-08|15.100486755371096|49136300|0.046168487483876135|1|2|0.024943463504314423|0.0|-34.0|0.0|-4.0|241.0|0.20164509117603302|0.05093216523528099|0.5392910242080688|0.34607622027397156|0.0|0.0|0.0|0.0
2021-09-20|17.999061584472656|80260600|0.19195241028045465|1|8|0.009909640066325665|0.0|2.0|-34.0|0.0|-4.0|0.024943463504314423|0.20164509117603302|0.05093216523528099|0.5392910242080688|0.0|0.0|0.0|0.0
2020-01-23|19.766231536865234|53752100|0.0981812270655862|1|0|0.029483744874596596|0.0|8.0|2.0|-34.0|0.0|0.009909640066325665|0.024943463504314423|0.20164509117603302|0.05093216523528099|0.0|0.0|0.0|0.0
2021-06-24|20.43299674987793|51447000|0.033732540862386313|1|61|0.4239777624607086|-0.6537777781486511|0.0|8.0|2.0|-34.0|0.029483744874596596|0.009909640066325665|0.024943463504314423|0.20164509117603302|0.0|0.0|0.0|0.0
2021-12-10|24.32073783874512|38517500|0.19026778775807385|1|117|0.04375723376870155|0.0|61.0|0.0|8.0|2.0|0.4239777624607086|0.029483744874596596|0.009909640066325665|0.024943463504314423|-0.6537777781486511|0.0|0.0|0.0
2022-06-10|29.649999618530273|63101700|0.2191241818040226|1|163|0.025122463703155518|0.0|117.0|61.0|0.0|8.0|0.04375723376870155|0.4239777624607086|0.029483744874596596|0.009909640066325665|0.0|-0.6537777781486511|0.0|0.0
2020-04-20|10.633100509643556|133739400|-0.6256149864491438|0|0|0.4362623989582062|0.0|163.0|117.0|61.0|0.0|0.025122463703155518|0.04375723376870155|0.4239777624607086|0.029483744874596596|0.0|0.0|-0.6537777781486511|0.0
2020-04-24|10.63338565826416|161188800|2.681707187357496e-05|1|0|0.5760440826416016|0.0|0.0|163.0|117.0|61.0|0.4362623989582062|0.025122463703155518|0.04375723376870155|0.4239777624607086|0.0|0.0|0.0|-0.6537777781486511
2020-09-21|13.934062004089355|73300000|0.3104069063139776|1|-35|0.14657805860042572|0.0|0.0|0.0|163.0|117.0|0.5760440826416016|0.4362623989582062|0.025122463703155518|0.04375723376870155|0.0|0.0|0.0|0.0
2020-07-14|15.267159461975098|89380500|0.09567184769914938|1|0|0.18091827630996704|0.0|-35.0|0.0|0.0|163.0|0.14657805860042572|0.5760440826416016|0.4362623989582062|0.025122463703155518|0.0|0.0|0.0|0.0
2020-11-30|16.60087013244629|90207700|0.08735814109972306|1|-60|0.01510958094149828|0.0|0.0|-35.0|0.0|0.0|0.18091827630996704|0.14657805860042572|0.5760440826416016|0.4362623989582062|0.0|0.0|0.0|0.0
2021-07-22|18.53786277770996|37736500|0.11668018783412035|1|126|0.5700791478157043|0.0|-60.0|0.0|-35.0|0.0|0.01510958094149828|0.18091827630996704|0.14657805860042572|0.5760440826416016|0.0|0.0|0.0|0.0
2021-09-24|19.641977310180664|44821500|0.05955996900561256|1|-31|0.19519460201263428|0.0|126.0|-60.0|0.0|-35.0|0.5700791478157043|0.01510958094149828|0.18091827630996704|0.14657805860042572|0.0|0.0|0.0|0.0
2021-10-19|20.452482223510746|111484000|0.041263916586951055|1|32|0.3599756062030792|0.0|-31.0|126.0|-60.0|0.0|0.19519460201263428|0.5700791478157043|0.01510958094149828|0.18091827630996704|0.0|0.0|0.0|0.0
2022-01-10|22.97550964355469|37455200|0.1233604504564072|1|119|0.4132081866264343|0.0|32.0|-31.0|126.0|-60.0|0.3599756062030792|0.19519460201263428|0.5700791478157043|0.01510958094149828|0.0|0.0|0.0|0.0
2022-05-13|30.75260162353516|67000100|0.3384948626008901|1|102|0.049425121396780014|0.0|119.0|32.0|-31.0|126.0|0.4132081866264343|0.3599756062030792|0.19519460201263428|0.5700791478157043|0.0|0.0|0.0|0.0
2020-09-08|14.840775489807127|74490200|-0.5174139843033836|0|1|0.18407437205314636|0.0|102.0|119.0|32.0|-31.0|0.049425121396780014|0.4132081866264343|0.3599756062030792|0.19519460201263428|0.0|0.0|0.0|0.0
2022-02-02|26.67488670349121|36271700|0.7974051774997829|1|235|0.07271075993776321|0.0|1.0|102.0|119.0|32.0|0.18407437205314636|0.049425121396780014|0.4132081866264343|0.3599756062030792|0.0|0.0|0.0|0.0
2020-07-06|15.007153511047365|58070900|-0.4374051639708285|0|7|0.23008620738983154|0.0|235.0|1.0|102.0|119.0|0.07271075993776321|0.18407437205314636|0.049425121396780014|0.4132081866264343|0.0|0.0|0.0|0.0
2022-06-08|30.51000022888184|65923900|1.0330304615343748|1|317|0.22617830336093903|0.0|7.0|235.0|1.0|102.0|0.23008620738983154|0.07271075993776321|0.18407437205314636|0.049425121396780014|0.0|0.0|0.0|0.0
2020-03-30|8.919804573059082|110947200|-0.7076432479139976|0|0|0.4074399471282959|0.0|317.0|7.0|235.0|1.0|0.22617830336093903|0.23008620738983154|0.07271075993776321|0.18407437205314636|0.0|0.0|0.0|0.0
2021-01-28|18.50763511657715|67827000|1.074892444670442|1|-22|0.01662588305771351|0.0|0.0|317.0|7.0|235.0|0.4074399471282959|0.22617830336093903|0.23008620738983154|0.07271075993776321|0.0|0.0|0.0|0.0
2021-10-26|21.000120162963867|57865600|0.1346733405260523|1|86|0.2803036570549011|0.0|-22.0|0.0|317.0|7.0|0.01662588305771351|0.4074399471282959|0.22617830336093903|0.23008620738983154|0.0|0.0|0.0|0.0
2022-06-02|29.76000022888184|50738300|0.41713475913185616|1|273|0.5201209783554077|0.0|86.0|-22.0|0.0|317.0|0.2803036570549011|0.01662588305771351|0.4074399471282959|0.22617830336093903|0.0|0.0|0.0|0.0
2022-03-21|26.05148887634277|67700800|-0.12461395578014756|0|2|0.39400601387023926|0.0|273.0|86.0|-22.0|0.0|0.5201209783554077|0.2803036570549011|0.01662588305771351|0.4074399471282959|0.0|0.0|0.0|0.0
2020-09-10|14.747438430786133|58350000|-0.43391187732927583|0|-8|0.06380913406610489|0.0|2.0|273.0|86.0|-22.0|0.39400601387023926|0.5201209783554077|0.2803036570549011|0.01662588305771351|0.0|0.0|0.0|0.0
2021-01-08|20.747751235961914|67136300|0.4068715277800232|1|7|0.04674359783530235|0.0|-8.0|2.0|273.0|86.0|0.06380913406610489|0.39400601387023926|0.5201209783554077|0.2803036570549011|0.0|0.0|0.0|0.0
2022-03-03|28.085737228393555|69237400|0.35367620851905945|1|235|0.27416080236434937|0.0|7.0|-8.0|2.0|273.0|0.04674359783530235|0.06380913406610489|0.39400601387023926|0.5201209783554077|0.0|0.0|0.0|0.0
2022-03-11|26.650279998779297|92153700|-0.05110982909015716|0|-18|0.39350876212120056|0.0|235.0|7.0|-8.0|2.0|0.27416080236434937|0.04674359783530235|0.06380913406610489|0.39400601387023926|0.0|0.0|0.0|0.0
2020-06-16|14.247127532958984|94510600|-0.46540420837561297|0|-4|0.23784875869750977|0.0|-18.0|235.0|7.0|-8.0|0.39350876212120056|0.27416080236434937|0.04674359783530235|0.06380913406610489|0.0|0.0|0.0|0.0
2020-07-21|15.580504417419435|101769600|0.09358917307196446|1|-19|0.26742270588874817|0.0|-4.0|-18.0|235.0|7.0|0.23784875869750977|0.39350876212120056|0.27416080236434937|0.04674359783530235|0.0|0.0|0.0|0.0
2021-11-24|20.71534919738769|64263300|0.3295685840714735|1|126|0.0528830960392952|0.0|-19.0|-4.0|-18.0|235.0|0.26742270588874817|0.23784875869750977|0.39350876212120056|0.27416080236434937|0.0|0.0|0.0|0.0
2022-01-25|27.06040954589844|98358500|0.3062975327160251|1|79|0.007582960184663534|0.0|126.0|-19.0|-4.0|-18.0|0.0528830960392952|0.26742270588874817|0.23784875869750977|0.39350876212120056|0.0|0.0|0.0|0.0
2022-03-30|27.06040954589844|69648400|0.0|1|34|0.2924431264400482|0.0|79.0|126.0|-19.0|-4.0|0.007582960184663534|0.0528830960392952|0.26742270588874817|0.23784875869750977|0.0|0.0|0.0|0.0
2021-04-29|16.277484893798828|49775900|-0.3984760331808793|0|0|0.10740585625171661|0.0|34.0|79.0|126.0|-19.0|0.2924431264400482|0.007582960184663534|0.0528830960392952|0.26742270588874817|0.0|0.0|0.0|0.0
2021-04-30|16.277484893798828|61039200|0.0|1|3|0.10648238658905029|0.0|0.0|34.0|79.0|126.0|0.10740585625171661|0.2924431264400482|0.007582960184663534|0.0528830960392952|0.0|0.0|0.0|0.0
2020-12-14|18.41429710388184|53159500|0.13127410186674848|1|0|0.0059510194696486|0.0|3.0|0.0|34.0|79.0|0.10648238658905029|0.10740585625171661|0.2924431264400482|0.007582960184663534|0.0|0.0|0.0|0.0
2020-01-21|19.746238708496094|28577400|0.07233192758324059|1|5|0.44125136733055115|-0.9987622499465942|0.0|3.0|0.0|34.0|0.0059510194696486|0.10648238658905029|0.10740585625171661|0.2924431264400482|0.0|0.0|0.0|0.0
2022-03-22|25.9366512298584|56128600|0.31349831290648744|1|229|0.10009345412254333|0.0|5.0|0.0|3.0|0.0|0.44125136733055115|0.0059510194696486|0.10648238658905029|0.10740585625171661|-0.9987622499465942|0.0|0.0|0.0
2020-08-25|15.24746322631836|37981400|-0.4121267587249118|0|-4|0.5370054244995117|-0.9673852920532227|229.0|5.0|0.0|3.0|0.10009345412254333|0.44125136733055115|0.0059510194696486|0.10648238658905029|0.0|-0.9987622499465942|0.0|0.0
2020-09-01|15.24746322631836|66299700|0.0|1|-12|0.047305017709732056|0.0|-4.0|229.0|5.0|0.0|0.5370054244995117|0.10009345412254333|0.44125136733055115|0.0059510194696486|-0.9673852920532227|0.0|-0.9987622499465942|0.0
2021-05-31|18.517189025878906|46298900|0.21444392100036255|1|62|0.004456803668290377|0.0|-12.0|-4.0|229.0|5.0|0.047305017709732056|0.5370054244995117|0.10009345412254333|0.44125136733055115|0.0|-0.9673852920532227|0.0|-0.9987622499465942
2021-06-02|19.206329345703125|103985100|0.03721624912188903|1|-4|0.32747408747673035|0.0|62.0|-12.0|-4.0|229.0|0.004456803668290377|0.047305017709732056|0.5370054244995117|0.10009345412254333|0.0|0.0|-0.9673852920532227|0.0
2022-03-14|26.14171600341797|52274100|0.3610990175624809|1|169|0.4579654633998871|0.0|-4.0|62.0|-12.0|-4.0|0.32747408747673035|0.004456803668290377|0.047305017709732056|0.5370054244995117|0.0|0.0|0.0|-0.9673852920532227
2020-03-16|8.726475715637207|126432800|-0.6661858114250709|0|-1|0.3438670039176941|0.0|169.0|-4.0|62.0|-12.0|0.4579654633998871|0.32747408747673035|0.004456803668290377|0.047305017709732056|0.0|0.0|0.0|0.0
2020-10-20|13.454036712646484|68407700|0.5417491724107859|1|-53|0.2597874104976654|0.0|-1.0|169.0|-4.0|62.0|0.3438670039176941|0.4579654633998871|0.32747408747673035|0.004456803668290377|0.0|0.0|0.0|0.0
2020-08-05|15.454139709472654|137214700|0.14866192500769082|1|3|0.27728500962257385|0.0|-53.0|-1.0|169.0|-4.0|0.2597874104976654|0.3438670039176941|0.4579654633998871|0.32747408747673035|0.0|0.0|0.0|0.0
2021-10-22|19.8464298248291|138384700|0.28421446925733296|1|73|0.11370481550693512|0.0|3.0|-53.0|-1.0|169.0|0.27728500962257385|0.2597874104976654|0.3438670039176941|0.4579654633998871|0.0|0.0|0.0|0.0
2020-02-03|18.7862548828125|39452800|-0.05341892478264565|0|0|0.3814595341682434|0.0|73.0|3.0|-53.0|-1.0|0.11370481550693512|0.27728500962257385|0.2597874104976654|0.3438670039176941|0.0|0.0|0.0|0.0
2020-12-28|18.787649154663086|36313300|7.421765856374662e-05|1|-25|0.3019378185272217|0.0|0.0|73.0|3.0|-53.0|0.3814595341682434|0.11370481550693512|0.27728500962257385|0.2597874104976654|0.0|0.0|0.0|0.0
2022-01-07|23.114953994750977|47507600|0.2303271050286701|1|208|0.45245543122291565|0.0|-25.0|0.0|73.0|3.0|0.3019378185272217|0.3814595341682434|0.11370481550693512|0.27728500962257385|0.0|0.0|0.0|0.0
2021-06-29|20.109102249145508|43215200|-0.13003927008844784|0|0|0.0013935515889897943|0.0|208.0|-25.0|0.0|73.0|0.45245543122291565|0.3019378185272217|0.3814595341682434|0.11370481550693512|0.0|0.0|0.0|0.0
2021-07-02|20.109102249145508|37336700|0.0|1|-3|0.047572214156389236|0.0|0.0|208.0|-25.0|0.0|0.0013935515889897943|0.45245543122291565|0.3019378185272217|0.3814595341682434|0.0|0.0|0.0|0.0
2022-05-16|31.05770492553711|92075300|0.5444600430562154|1|233|0.11910226941108704|0.0|-3.0|0.0|208.0|-25.0|0.047572214156389236|0.0013935515889897943|0.45245543122291565|0.3019378185272217|0.0|0.0|0.0|0.0
2020-06-04|14.287126541137695|107401400|-0.5399812518216649|0|0|0.03623752295970917|0.0|233.0|-3.0|0.0|208.0|0.11910226941108704|0.047572214156389236|0.0013935515889897943|0.45245543122291565|0.0|0.0|0.0|0.0
2021-05-03|16.146549224853516|49039900|0.13014672183114515|1|4|0.026719562709331512|0.0|0.0|233.0|-3.0|0.0|0.03623752295970917|0.11910226941108704|0.047572214156389236|0.0013935515889897943|0.0|0.0|0.0|0.0
2021-11-10|19.298789978027344|68176300|0.19522690014295765|1|72|0.16701528429985046|0.0|4.0|0.0|233.0|-3.0|0.026719562709331512|0.03623752295970917|0.11910226941108704|0.047572214156389236|0.0|0.0|0.0|0.0
2021-06-30|20.28138732910156|71367600|0.05091497198492534|1|-3|0.0793844684958458|0.0|72.0|4.0|0.0|233.0|0.16701528429985046|0.026719562709331512|0.03623752295970917|0.11910226941108704|0.0|0.0|0.0|0.0
2020-04-03|10.226444244384766|142898700|-0.4957719568961172|0|7|0.018339218571782112|0.0|-3.0|72.0|4.0|0.0|0.0793844684958458|0.16701528429985046|0.026719562709331512|0.03623752295970917|0.0|0.0|0.0|0.0
2020-05-19|12.453736305236815|80131600|0.21779731132598054|1|11|0.11426042765378952|0.0|7.0|-3.0|72.0|4.0|0.018339218571782112|0.0793844684958458|0.16701528429985046|0.026719562709331512|0.0|0.0|0.0|0.0
2021-07-16|18.386253356933594|69024100|0.4763644344390161|1|34|0.09236033260822296|0.0|11.0|7.0|-3.0|72.0|0.11426042765378952|0.018339218571782112|0.0793844684958458|0.16701528429985046|0.0|0.0|0.0|0.0
2020-04-13|11.286420822143555|93724000|-0.386148955796513|0|0|0.19747790694236755|0.0|34.0|11.0|7.0|-3.0|0.09236033260822296|0.11426042765378952|0.018339218571782112|0.0793844684958458|0.0|0.0|0.0|0.0
2020-05-27|13.28709602355957|74790800|0.1772639203289994|1|9|0.3708782494068146|0.0|0.0|34.0|11.0|7.0|0.19747790694236755|0.09236033260822296|0.11426042765378952|0.018339218571782112|0.0|0.0|0.0|0.0
2020-10-06|13.287363052368164|77064600|2.0096852473949767e-05|1|-60|0.12402790039777756|0.0|9.0|0.0|34.0|11.0|0.3708782494068146|0.19747790694236755|0.09236033260822296|0.11426042765378952|0.0|0.0|0.0|0.0
2021-09-17|18.20351219177246|131694100|0.3699868152942587|1|77|0.3193754553794861|0.0|-60.0|9.0|0.0|34.0|0.12402790039777756|0.3708782494068146|0.19747790694236755|0.09236033260822296|0.0|0.0|0.0|0.0
2022-06-30|27.93000030517578|49910100|0.5343193121709475|1|348|0.07166493684053421|0.0|77.0|-60.0|9.0|0.0|0.3193754553794861|0.12402790039777756|0.3708782494068146|0.19747790694236755|0.0|0.0|0.0|0.0
2021-04-05|16.02750587463379|40454400|-0.4261544683311839|0|2|0.158201664686203|0.0|348.0|77.0|-60.0|9.0|0.07166493684053421|0.3193754553794861|0.12402790039777756|0.3708782494068146|0.0|0.0|0.0|0.0
2021-09-01|19.74420166015625|69430400|0.2318948322087191|1|42|0.3410685062408447|0.0|2.0|348.0|77.0|-60.0|0.158201664686203|0.07166493684053421|0.3193754553794861|0.12402790039777756|0.0|0.0|0.0|0.0
2021-10-25|21.204574584960934|135830600|0.07396464794784374|1|20|0.5066142678260803|0.0|42.0|2.0|348.0|77.0|0.3410685062408447|0.158201664686203|0.07166493684053421|0.3193754553794861|0.0|0.0|0.0|0.0
